question_id,dataset,method,gold_temporal_rule,gold_answer_type,gold_answer_slot,num_non_temporal_candidates,num_temporal_candidates,constraint_sensitive,trivial,sensitivity_reason,answer_em,answer_f1,answerable,unsupported,wrong_slot
3017879,MULTITQ,full,before_last,entity,source,3,3,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
3017953,MULTITQ,full,when,time,time,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
3018032,MULTITQ,full,plain,entity,source,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
3018089,MULTITQ,full,before_last,entity,source,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
3018120,MULTITQ,full,first,time,time,1,1,True,False,ordering_operator_with_multiple_events,1,1.0,1,0,0
3018134,MULTITQ,full,before_time,entity,source,3,3,True,False,multiple_relation_compatible_candidates;multiple_timestamps;comparison_operator_with_multiple_events;comparator_required,0,0.6666666666666666,1,0,0
3018170,MULTITQ,full,when,time,time,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
3018232,MULTITQ,full,plain,entity,source,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
3018283,MULTITQ,full,when,time,time,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
3018521,MULTITQ,full,plain,entity,source,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
3018534,MULTITQ,full,last,time,time,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;multiple_time_answers,0,0.0,0,1,0
3018575,MULTITQ,full,after_first,entity,source,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
3018660,MULTITQ,full,after_first,entity,source,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
3018800,MULTITQ,full,before_last,entity,source,3,3,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
3018824,MULTITQ,full,when,time,time,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
3019003,MULTITQ,full,when,time,time,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
3019034,MULTITQ,full,after_first,entity,source,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,0,0.0,0,1,0
3019094,MULTITQ,full,after_first,entity,target,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,0,0.0,1,0,0
3019102,MULTITQ,full,before_last,entity,source,3,3,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
3019196,MULTITQ,full,when,time,time,1,1,False,True,single_candidate_or_event,0,0.0,1,0,0
3019257,MULTITQ,full,before_last,entity,source,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
3019269,MULTITQ,full,last,time,time,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;multiple_time_answers,1,1.0,1,0,0
3019294,MULTITQ,full,after_time,entity,source,3,3,True,False,multiple_relation_compatible_candidates;comparison_operator_with_multiple_events;comparator_required,0,0.8,1,0,0
3019325,MULTITQ,full,before_time,entity,source,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;comparison_operator_with_multiple_events;comparator_required,0,0.6666666666666666,1,0,0
3019367,MULTITQ,full,before_time,entity,source,1,1,False,True,single_candidate_or_event,0,0.0,0,1,0
3019392,MULTITQ,full,when,time,time,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
3019448,MULTITQ,full,before_last,entity,target,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
3019502,MULTITQ,full,after,entity,source,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;comparison_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
3019571,MULTITQ,full,before_last,entity,source,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
3019679,MULTITQ,full,after_first,entity,source,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
3019699,MULTITQ,full,first,entity,source,2,2,True,False,multiple_relation_compatible_candidates;ordering_operator_with_multiple_events,0,0.0,0,1,0
3019768,MULTITQ,full,first,entity,source,3,3,True,False,multiple_relation_compatible_candidates;ordering_operator_with_multiple_events,0,0.5,1,0,0
3019794,MULTITQ,full,first,entity,source,2,2,True,False,multiple_relation_compatible_candidates;ordering_operator_with_multiple_events,0,0.0,0,1,0
3019845,MULTITQ,full,before_last,entity,source,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
3019865,MULTITQ,full,before_last,entity,source,3,3,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
3019900,MULTITQ,full,when,time,time,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
3020022,MULTITQ,full,when,time,time,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
3020050,MULTITQ,full,before_last,entity,source,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
3020051,MULTITQ,full,first,time,time,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;multiple_time_answers,1,1.0,1,0,0
3020076,MULTITQ,full,before_last,entity,source,4,4,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,0,0.6666666666666666,1,1,0
3020109,MULTITQ,full,first,time,time,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;multiple_time_answers,0,0.0,0,1,0
3020120,MULTITQ,full,when,time,time,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
3020192,MULTITQ,full,before_last,entity,source,3,3,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
3020281,MULTITQ,full,plain,entity,source,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
3020326,MULTITQ,full,before_time,entity,source,2,2,True,False,multiple_relation_compatible_candidates;comparison_operator_with_multiple_events;comparator_required,0,0.0,0,1,0
3020349,MULTITQ,full,before_last,entity,source,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,0,0.0,0,1,0
3020497,MULTITQ,full,after_time,entity,target,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;comparison_operator_with_multiple_events;comparator_required,0,0.0,0,1,0
3020503,MULTITQ,full,when,time,time,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
3020534,MULTITQ,full,first,entity,source,2,2,True,False,multiple_relation_compatible_candidates;ordering_operator_with_multiple_events,1,1.0,1,0,0
3020544,MULTITQ,full,after_first,entity,source,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
3020593,MULTITQ,full,before_last,entity,source,3,3,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
3020637,MULTITQ,full,before_last,entity,source,3,3,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
3020710,MULTITQ,full,first,entity,source,2,2,True,False,multiple_relation_compatible_candidates;ordering_operator_with_multiple_events,0,0.8,1,0,0
3020817,MULTITQ,full,plain,entity,source,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
3020842,MULTITQ,full,when,time,time,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
3020844,MULTITQ,full,when,time,time,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
3020884,MULTITQ,full,when,time,time,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
3020932,MULTITQ,full,before_last,entity,source,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,0,0.0,0,1,0
3020941,MULTITQ,full,when,time,time,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
3020961,MULTITQ,full,after,entity,source,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;comparison_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
3020977,MULTITQ,full,after_first,entity,source,3,3,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
3021040,MULTITQ,full,last,time,time,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;multiple_time_answers,1,1.0,1,0,0
3021042,MULTITQ,full,first,entity,source,4,4,True,False,multiple_relation_compatible_candidates;ordering_operator_with_multiple_events,1,1.0,1,0,0
3021173,MULTITQ,full,first,entity,source,2,2,True,False,multiple_relation_compatible_candidates;ordering_operator_with_multiple_events,1,1.0,1,0,0
3021240,MULTITQ,full,first,time,time,1,1,True,False,ordering_operator_with_multiple_events,1,1.0,1,0,0
3021253,MULTITQ,full,plain,entity,source,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
3021368,MULTITQ,full,before_time,entity,source,5,5,True,False,multiple_relation_compatible_candidates;multiple_timestamps;comparison_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
3021596,MULTITQ,full,when,time,time,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
3021739,MULTITQ,full,before_last,entity,source,3,3,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,0,0.0,1,0,0
3021771,MULTITQ,full,plain,entity,source,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
3021817,MULTITQ,full,after,entity,target,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;comparison_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
3021819,MULTITQ,full,first,entity,source,4,4,True,False,multiple_relation_compatible_candidates;ordering_operator_with_multiple_events,1,1.0,1,0,0
3021870,MULTITQ,full,before_last,entity,source,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,0,0.0,0,1,0
3021880,MULTITQ,full,when,time,time,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
3021910,MULTITQ,full,first,entity,source,2,2,True,False,multiple_relation_compatible_candidates;ordering_operator_with_multiple_events,1,1.0,1,0,0
3021941,MULTITQ,full,first,entity,source,2,2,True,False,multiple_relation_compatible_candidates;ordering_operator_with_multiple_events,1,1.0,1,0,0
3022062,MULTITQ,full,last,entity,source,3,3,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events,0,0.5,1,0,0
3022115,MULTITQ,full,after_first,entity,source,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,0,0.0,0,1,0
3022155,MULTITQ,full,plain,entity,source,1,1,False,True,single_candidate_or_event,0,0.0,1,1,0
3022188,MULTITQ,full,before_last,entity,source,4,4,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
3022219,MULTITQ,full,when,time,time,1,1,False,True,single_candidate_or_event,0,0.0,1,0,0
3022279,MULTITQ,full,after_first,entity,source,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
3022334,MULTITQ,full,after_time,entity,source,3,3,True,False,multiple_relation_compatible_candidates;multiple_timestamps;comparison_operator_with_multiple_events;comparator_required,0,0.0,0,1,0
3022338,MULTITQ,full,first,time,time,1,1,True,False,ordering_operator_with_multiple_events,1,1.0,1,0,0
3022423,MULTITQ,full,plain,entity,source,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
3022431,MULTITQ,full,plain,entity,source,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
3022432,MULTITQ,full,when,time,time,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
3022508,MULTITQ,full,last,time,time,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;multiple_time_answers,1,1.0,1,0,0
3022563,MULTITQ,full,before_last,entity,source,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
3022631,MULTITQ,full,first,time,time,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;multiple_time_answers,1,1.0,1,0,0
3022676,MULTITQ,full,when,time,time,1,1,False,True,single_candidate_or_event,0,0.0,0,1,0
3022765,MULTITQ,full,after_first,entity,target,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
3022771,MULTITQ,full,plain,entity,source,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
3022786,MULTITQ,full,first,time,time,3,3,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;multiple_time_answers,1,1.0,1,0,0
3022824,MULTITQ,full,when,time,time,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
3023041,MULTITQ,full,after_time,entity,source,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;comparison_operator_with_multiple_events;comparator_required,0,0.0,0,1,0
3023077,MULTITQ,full,after_time,entity,source,3,3,True,False,multiple_relation_compatible_candidates;multiple_timestamps;comparison_operator_with_multiple_events;comparator_required,0,0.0,0,1,0
3023115,MULTITQ,full,when,time,time,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
3023118,MULTITQ,full,before_last,entity,source,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,0,0.0,0,1,0
3023135,MULTITQ,full,after,entity,source,3,3,True,False,multiple_relation_compatible_candidates;multiple_timestamps;comparison_operator_with_multiple_events;comparator_required,0,0.6666666666666666,1,0,0
3023182,MULTITQ,full,before_last,entity,source,3,3,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
3023226,MULTITQ,full,when,time,time,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
3023319,MULTITQ,full,after_first,entity,source,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,0,0.0,1,0,0
3023322,MULTITQ,full,first,entity,source,2,2,True,False,multiple_relation_compatible_candidates;ordering_operator_with_multiple_events,1,1.0,1,0,0
